customer_id,join_date,age,gender,region_code,is_married,prefer_category,income_group
C076835,2022-06-23,20,F,R03,0,Electronics,G5
C076837,2022-02-08,36,M,R06,0,Beauty,G2
C076838,2020-06-21,33,F,R05,0,Home,G4
C076839,2021-06-27,42,F,R03,0,Grocery,G3
C076840,2020-07-18,48,M,R04,1,Beauty,G2
C076841,2021-08-14,48,M,R01,1,Fashion,G3
C076843,2020-03-15,23,M,R04,0,Home,G4
C076845,2022-02-14,43,F,R03,1,Beauty,G2
C076846,2022-09-18,32,M,R03,0,Beauty,G2
C076847,2021-08-19,39,M,R07,0,Electronics,G3
C076848,2020-08-04,27,M,R01,0,Beauty,G2
C076849,2021-09-24,44,F,R06,1,Fashion,G5
C076850,2021-06-15,24,M,R05,0,Grocery,G3
C076851,2021-03-24,63,F,R07,1,Fashion,G2
C076852,2021-10-22,22,F,R04,0,Fashion,G2
C076853,2020-01-07,50,M,R06,0,Home,G1
C076854,2022-06-07,47,M,R03,1,Electronics,G1
C076856,2022-09-11,26,F,R03,1,Fashion,G1
C076858,2021-08-20,43,F,R01,0,Home,G2
C076859,2021-01-20,28,M,R01,1,Home,G1
C076860,2021-05-15,33,F,R05,0,Fashion,G2
C076861,2020-05-26,27,F,R07,1,Beauty,G2
C076864,2020-07-05,50,M,R05,0,Fashion,G2
C076865,2020-11-20,52,F,R04,1,Beauty,G3
C076866,2022-03-23,37,M,R02,1,Beauty,G2
C076867,2020-11-13,19,M,R06,1,Grocery,G3
C076869,2021-01-13,46,F,R02,0,Fashion,G2
C076870,2021-12-05,38,F,R01,1,Grocery,G4
C076871,2022-03-04,55,M,R02,1,Grocery,G2
C076872,2021-04-18,37,M,R02,1,Home,G3
C076873,2021-11-30,31,M,R02,0,Beauty,G2
C076876,2020-05-28,31,F,R07,1,Beauty,G2
C076882,2020-06-08,47,M,R03,1,Electronics,G3
C076883,2022-07-23,35,M,R02,1,Home,G4
C076884,2022-01-08,33,F,R02,0,Fashion,G1
C076886,2021-11-25,40,M,R07,0,Electronics,G3
C076888,2020-09-22,33,M,R01,1,Home,G5
C076889,2021-06-30,36,F,R04,1,Electronics,G2
C076890,2020-03-20,31,F,R05,1,Beauty,G4
C076891,2021-06-01,39,M,R04,0,Electronics,G2
C076892,2021-09-30,55,F,R07,1,Electronics,G1
C076897,2020-06-05,43,M,R02,1,Grocery,G3
C076899,2021-04-08,43,M,R04,1,Electronics,G3
C076901,2020-10-26,43,M,R03,0,Electronics,G2
C076902,2020-11-15,41,F,R02,1,Electronics,G4
C076903,2020-09-05,47,M,R02,1,Fashion,G3
C076906,2021-09-19,32,F,R03,1,Home,G3
C076907,2021-04-06,37,F,R06,1,Electronics,G1
C076908,2021-02-01,42,F,R06,0,Fashion,G5
C076909,2021-01-27,30,F,R05,1,Fashion,G4
C076910,2020-08-15,28,F,R03,0,Grocery,G2
C076911,2022-07-07,50,F,R02,1,Home,G2
C076912,2021-07-22,35,M,R05,1,Fashion,G2
C076914,2020-02-26,42,F,R07,1,Beauty,G2
C076916,2020-07-10,34,F,R06,0,Home,G2
C076918,2021-02-07,30,M,R07,0,Home,G2
C076919,2022-08-17,36,F,R04,0,Home,G2
C076920,2020-10-01,44,M,R03,0,Fashion,G3
C076921,2021-10-07,35,M,R01,1,Grocery,G3
C076922,2022-08-04,27,F,R05,1,Home,G4
C076923,2020-02-08,40,M,R05,1,Electronics,G3
C076924,2020-07-11,19,M,R07,1,Beauty,G4
C076926,2021-04-27,55,M,R07,1,Beauty,G4
C076928,2020-04-11,57,F,R07,0,Grocery,G2
C076929,2021-10-24,31,F,R06,1,Beauty,G4
C076932,2022-08-11,52,F,R03,1,Electronics,G1
C076934,2020-06-10,32,M,R04,1,Home,G2
C076936,2021-11-08,33,F,R02,1,Electronics,G4
C076938,2022-05-31,49,F,R05,1,Home,G2
C076939,2020-09-03,37,M,R06,1,Electronics,G1
C076940,2020-06-22,38,F,R03,1,Grocery,G4
C076943,2022-06-27,39,M,R06,1,Grocery,G5
C076944,2021-03-23,58,F,R06,1,Home,G3
C076945,2022-02-26,21,M,R06,0,Grocery,G4
C076946,2021-07-24,32,M,R03,0,Electronics,G4
C076947,2021-08-19,30,M,R01,1,Electronics,G3
C076949,2020-11-16,46,F,R06,1,Home,G2
C076950,2022-09-26,49,F,R03,1,Beauty,G1
C076953,2020-02-10,38,F,R05,0,Beauty,G5
C076956,2022-02-10,21,M,R06,0,Grocery,G4
C076958,2021-11-15,40,M,R04,1,Fashion,G4
C076959,2020-07-04,36,F,R04,1,Grocery,G2
C076960,2020-08-28,19,M,R03,1,Grocery,G5
C076961,2020-12-04,32,M,R02,0,Grocery,G2
C076962,2020-04-03,56,F,R04,0,Grocery,G1
C076965,2020-03-03,48,F,R05,1,Fashion,G2
C076967,2021-06-03,30,M,R06,0,Fashion,G4
C076969,2020-07-27,64,F,R02,1,Electronics,G3
C076971,2021-01-10,25,F,R02,1,Home,G3
C076972,2020-03-25,39,F,R06,0,Fashion,G1
C076973,2020-07-25,34,F,R06,1,Fashion,G2
C076974,2020-12-12,33,F,R07,1,Grocery,G5
C076975,2021-10-26,34,F,R05,1,Fashion,G1
C076976,2020-06-09,36,F,R07,0,Electronics,G2
C076977,2021-03-25,22,F,R04,1,Grocery,G4
C076978,2020-04-25,44,M,R06,0,Electronics,G2
C076979,2020-12-27,33,M,R06,1,Home,G1
C076980,2020-09-07,26,M,R01,0,Fashion,G2
C076982,2020-07-01,33,M,R07,1,Beauty,G4
C076983,2021-11-06,33,M,R02,1,Fashion,G3
C076984,2020-11-23,50,M,R06,1,Fashion,G3
C076986,2020-01-07,34,F,R02,0,Electronics,G1
C076987,2022-04-16,27,F,R05,1,Home,G2
C076988,2021-08-21,27,F,R03,1,Beauty,G4
C076989,2021-06-03,37,M,R07,0,Home,G1
C076990,2021-01-21,27,M,R02,1,Grocery,G2
C076991,2022-07-19,19,F,R03,1,Grocery,G4
C076993,2021-07-01,38,F,R03,1,Electronics,G3
C076997,2022-03-08,32,F,R06,0,Fashion,G5
C076998,2022-02-21,52,M,R05,0,Fashion,G3
C076999,2020-08-08,19,F,R04,0,Beauty,G4
C077001,2022-01-07,27,F,R02,0,Electronics,G2
C077002,2021-08-21,36,F,R05,0,Electronics,G5
C077003,2021-07-23,32,F,R03,1,Electronics,G2
C077005,2021-02-15,40,F,R02,0,Electronics,G3
C077006,2021-04-23,49,F,R02,1,Fashion,G3
C077008,2020-04-06,28,F,R05,1,Home,G1
C077010,2022-06-19,48,F,R01,1,Grocery,G4
C077012,2021-04-12,61,M,R02,1,Home,G3
C077015,2021-01-27,45,F,R02,1,Home,G3
C077016,2020-01-18,38,F,R02,1,Grocery,G2
C077017,2020-07-02,43,F,R04,0,Home,G2
C077018,2020-05-22,43,M,R04,0,Electronics,G2
C077020,2021-05-21,38,F,R03,0,Electronics,G4
C077021,2020-11-29,34,F,R07,1,Grocery,G4
C077023,2020-06-11,23,F,R02,1,Home,G3
C077024,2021-07-05,19,F,R05,1,Grocery,G3
C077025,2020-06-27,34,M,R01,1,Grocery,G4
C077028,2020-02-29,36,F,R05,1,Beauty,G3
C077029,2020-08-15,48,M,R01,1,Grocery,G2
C077031,2021-07-21,32,F,R07,1,Home,G2
C077033,2020-03-24,58,M,R01,0,Fashion,G3
C077034,2021-12-15,40,M,R05,1,Fashion,G4
C077035,2020-02-10,19,F,R04,1,Electronics,G5
C077037,2021-06-12,32,M,R03,0,Electronics,G5
C077045,2020-08-04,39,M,R06,1,Home,G2
C077047,2020-05-30,33,M,R07,0,Fashion,G5
C077048,2021-01-08,53,M,R06,1,Fashion,G3
C077051,2021-09-22,28,M,R06,1,Grocery,G2
C077053,2021-02-25,25,F,R03,1,Beauty,G3
C077054,2021-10-07,40,F,R02,1,Grocery,G2
C077055,2022-08-01,27,F,R04,1,Beauty,G3
C077059,2022-04-13,37,F,R04,1,Beauty,G3
C077061,2021-10-31,32,F,R05,1,Fashion,G4
C077062,2021-04-21,43,F,R07,1,Grocery,G2
C077063,2021-08-10,23,M,R03,0,Electronics,G2
C077065,2020-08-13,40,M,R03,1,Electronics,G2
C077066,2021-08-28,37,F,R04,1,Home,G2
C077067,2022-03-14,40,F,R03,1,Grocery,G3
C077068,2022-03-13,19,M,R06,1,Fashion,G5
C077071,2021-01-21,54,F,R05,0,Fashion,G2
C077073,2020-03-16,40,M,R07,1,Grocery,G3
C077076,2022-08-05,27,M,R04,1,Electronics,G4
C077077,2020-07-05,39,F,R01,1,Electronics,G3
C077079,2021-06-15,37,F,R05,0,Grocery,G3
C077080,2020-10-01,35,M,R07,0,Beauty,G3
C077082,2022-08-20,19,M,R03,1,Home,G2
C077084,2022-09-01,48,F,R04,1,Electronics,G5
C077085,2021-10-09,42,M,R01,0,Fashion,G2
C077086,2020-01-18,19,M,R03,1,Beauty,G3
C077087,2020-10-11,19,M,R07,1,Grocery,G3
C077089,2021-05-13,47,F,R07,1,Electronics,G2
C077090,2022-07-20,22,F,R02,0,Beauty,G2
C077091,2022-06-17,41,F,R03,1,Fashion,G4
C077093,2021-10-11,49,F,R03,1,Fashion,G2
C077095,2022-05-01,19,F,R02,1,Fashion,G3
C077096,2022-08-19,20,M,R03,1,Fashion,G4
C077097,2020-09-13,23,M,R05,0,Electronics,G2
C077098,2020-08-06,52,F,R01,0,Grocery,G5
C077100,2022-08-01,33,F,R07,1,Fashion,G5
C077101,2020-12-22,37,F,R05,1,Fashion,G4
C077102,2020-09-12,29,F,R01,1,Electronics,G4
C077103,2021-08-30,51,M,R07,1,Beauty,G2
C077105,2020-11-29,20,F,R07,1,Home,G1
C077109,2020-06-27,29,F,R03,1,Home,G5
C077110,2021-03-20,42,M,R02,1,Electronics,G2
C077113,2020-03-28,23,M,R04,1,Grocery,G5
C077114,2020-04-03,36,F,R05,0,Grocery,G3
C077115,2022-04-24,45,F,R04,1,Electronics,G4
C077116,2021-01-29,32,M,R02,0,Fashion,G2
C077117,2020-01-28,42,M,R06,0,Home,G1
C077118,2021-11-27,33,F,R04,0,Home,G2
C077119,2020-03-15,58,F,R05,0,Home,G2
C077120,2020-02-23,26,M,R01,1,Fashion,G4
C077121,2020-11-16,24,M,R04,1,Home,G4
C077122,2021-07-12,32,M,R02,1,Fashion,G4
C077123,2022-01-29,41,M,R01,1,Fashion,G3
C077124,2020-08-21,33,F,R02,1,Electronics,G1
C077125,2021-09-21,19,F,R05,1,Fashion,G3
C077126,2022-02-10,24,M,R05,0,Beauty,G5
C077128,2022-03-12,38,F,R04,1,Electronics,G3
C077130,2020-11-27,39,F,R06,0,Home,G1
C077131,2021-11-24,47,M,R05,1,Beauty,G2
C077133,2020-11-12,36,M,R06,1,Fashion,G2
C077134,2020-04-10,35,F,R05,0,Home,G4
C077137,2022-09-05,45,M,R01,0,Beauty,G3
C077139,2022-05-19,55,M,R02,0,Fashion,G1
C077140,2021-09-16,20,F,R07,1,Home,G2
C077141,2020-08-08,51,F,R05,1,Grocery,G3
C077144,2022-06-17,41,F,R07,1,Grocery,G2
C077146,2021-12-09,25,M,R06,1,Home,G2
C077147,2021-02-10,44,M,R07,0,Grocery,G3
C077149,2021-04-22,26,F,R07,1,Fashion,G4
C077150,2022-03-10,30,F,R07,1,Home,G3
C077151,2020-01-24,40,M,R02,1,Home,G3
C077152,2022-05-30,36,M,R06,1,Electronics,G3
C077154,2022-06-01,35,F,R06,1,Electronics,G3
C077155,2020-07-04,29,F,R06,0,Beauty,G3
C077157,2022-03-13,19,F,R06,1,Home,G5
C077159,2021-03-13,53,M,R06,1,Fashion,G5
C077160,2020-10-27,31,F,R03,0,Fashion,G3
C077161,2021-11-18,45,F,R04,1,Beauty,G4
C077163,2022-05-03,20,M,R01,1,Home,G4
C077164,2022-09-07,32,M,R03,1,Fashion,G2
C077165,2022-09-14,25,F,R02,0,Fashion,G3
C077166,2020-06-25,29,M,R06,0,Electronics,G2
C077167,2022-03-12,35,F,R02,1,Electronics,G2
C077169,2021-06-06,19,F,R02,0,Grocery,G3
C077170,2021-04-25,40,M,R01,1,Fashion,G4
C077173,2021-10-20,40,M,R07,1,Beauty,G4
C077174,2022-05-09,27,M,R04,1,Beauty,G4
C077175,2022-07-13,30,F,R02,1,Fashion,G3
C077176,2021-04-29,20,M,R07,0,Electronics,G5
C077177,2022-04-01,22,F,R04,1,Home,G3
C077180,2021-04-10,36,F,R05,1,Beauty,G3
C077182,2020-03-16,40,M,R02,1,Fashion,G4
C077183,2022-09-04,41,M,R04,1,Fashion,G2
C077185,2021-05-04,27,F,R05,1,Electronics,G5
C077186,2020-04-09,37,F,R02,0,Home,G2
C077187,2020-04-25,19,F,R04,0,Fashion,G5
C077189,2021-08-17,28,F,R06,1,Grocery,G1
C077190,2022-04-03,44,M,R02,1,Beauty,G4
C077191,2020-03-03,28,M,R06,0,Beauty,G2
C077192,2020-05-11,51,M,R02,1,Beauty,G2
C077193,2020-09-04,53,M,R03,1,Electronics,G3
C077194,2021-01-29,32,M,R03,0,Grocery,G2
C077196,2021-02-14,30,M,R02,1,Fashion,G5
C077198,2022-09-02,51,M,R04,1,Fashion,G4
C077199,2021-03-03,24,F,R04,0,Beauty,G2
C077200,2022-07-02,23,M,R02,1,Fashion,G2
C077201,2021-10-31,44,M,R02,1,Home,G4
C077202,2021-12-28,47,F,R01,0,Fashion,G5
C077203,2020-11-21,34,F,R04,1,Electronics,G5
C077205,2021-06-29,41,F,R02,1,Fashion,G3
C077207,2022-04-23,35,M,R03,0,Electronics,G2
C077208,2020-10-24,34,F,R02,1,Home,G3
C077210,2022-09-22,37,F,R02,1,Grocery,G4
C077212,2021-06-10,31,M,R03,0,Grocery,G4
C077214,2022-09-02,39,M,R05,0,Electronics,G1
C077215,2021-05-07,31,M,R05,0,Grocery,G4
C077216,2020-02-26,41,M,R04,0,Home,G4
C077217,2022-05-28,38,F,R07,1,Grocery,G3
C077220,2021-10-13,40,M,R03,0,Fashion,G3
C077223,2022-03-13,39,M,R03,1,Fashion,G3
C077224,2021-02-12,44,M,R03,1,Fashion,G3
C077225,2020-03-18,31,F,R01,1,Fashion,G3
C077226,2020-01-02,29,F,R07,0,Beauty,G4
C077227,2022-02-24,36,F,R01,1,Electronics,G2
C077228,2020-02-04,21,F,R06,0,Home,G2
C077229,2022-02-15,23,M,R06,1,Electronics,G3
C077230,2021-01-29,28,F,R02,0,Beauty,G3
C077232,2020-03-07,45,F,R01,1,Home,G1
C077234,2020-08-11,29,F,R06,1,Home,G3
C077235,2020-12-26,27,F,R01,0,Grocery,G2
C077236,2021-04-02,19,M,R06,1,Grocery,G2
C077237,2020-10-20,38,M,R02,1,Fashion,G2
C077238,2020-11-21,22,F,R04,1,Electronics,G4
C077240,2021-08-15,43,M,R04,0,Beauty,G3
C077241,2022-08-12,33,F,R04,0,Fashion,G3
C077242,2021-07-31,19,M,R07,0,Electronics,G3
C077243,2020-10-23,24,M,R02,1,Beauty,G3
C077244,2022-03-02,33,M,R03,1,Beauty,G3
C077245,2022-08-03,33,F,R07,1,Grocery,G3
C077248,2021-06-01,40,M,R01,1,Electronics,G3
C077249,2020-05-11,23,F,R05,0,Fashion,G4
C077250,2022-02-15,31,F,R02,1,Electronics,G5
C077256,2022-04-06,30,M,R06,1,Electronics,G2
C077257,2021-11-13,19,F,R05,1,Beauty,G3
C077258,2020-12-01,31,F,R03,0,Electronics,G3
C077259,2022-08-19,37,M,R03,1,Beauty,G3
C077260,2020-01-29,30,M,R07,1,Fashion,G3
C077261,2021-11-18,22,M,R06,1,Electronics,G4
C077262,2022-03-29,43,F,R04,1,Electronics,G3
C077265,2022-04-23,35,M,R05,1,Home,G2
C077268,2020-04-10,38,M,R06,0,Home,G2
C077270,2021-02-22,24,F,R05,1,Beauty,G3
C077271,2021-09-07,36,F,R06,0,Home,G4
C077272,2020-09-18,19,F,R07,0,Fashion,G5
C077274,2021-11-07,45,F,R07,1,Electronics,G2
C077276,2020-07-30,36,M,R04,0,Home,G2
C077277,2021-10-17,19,F,R01,1,Home,G4
C077280,2021-06-17,31,M,R07,1,Beauty,G4
C077281,2020-03-09,26,M,R01,1,Home,G4
C077282,2021-08-03,19,F,R02,0,Grocery,G2
C077283,2020-09-02,19,M,R04,1,Fashion,G3
C077284,2021-07-28,43,F,R06,1,Home,G5
C077286,2020-11-26,23,F,R04,1,Fashion,G3
C077287,2020-12-28,31,M,R07,0,Fashion,G5
C077288,2021-06-14,34,M,R02,1,Electronics,G2
C077289,2022-01-12,47,M,R06,0,Grocery,G4
C077292,2022-05-19,31,F,R04,0,Fashion,G1
C077293,2021-05-23,31,M,R06,0,Beauty,G2
C077295,2020-05-06,19,F,R07,1,Beauty,G1
C077297,2022-05-31,34,F,R07,0,Grocery,G1
C077299,2020-04-23,19,F,R05,0,Beauty,G5
C077300,2020-08-30,35,F,R03,1,Electronics,G2
C077302,2021-07-06,31,F,R06,1,Grocery,G3
C077304,2022-09-06,34,M,R05,0,Home,G4
C077307,2021-02-11,40,M,R03,1,Grocery,G5
C077311,2021-09-13,26,F,R05,1,Electronics,G4
C077312,2021-12-07,56,F,R05,1,Grocery,G2
C077313,2022-01-09,57,M,R07,1,Beauty,G2
C077314,2022-08-28,22,F,R01,1,Electronics,G3
C077318,2021-10-03,28,M,R02,1,Fashion,G2
C077319,2020-09-18,38,F,R07,1,Beauty,G4
C077320,2021-07-17,19,M,R07,1,Grocery,G2
C077322,2020-06-23,31,M,R03,1,Grocery,G3
C077323,2022-03-21,42,M,R07,0,Home,G3
C077324,2020-04-05,48,F,R06,0,Electronics,G4
C077325,2020-12-22,20,F,R04,0,Home,G3
C077327,2021-07-05,39,F,R06,0,Grocery,G1
C077328,2022-06-25,22,F,R02,0,Beauty,G3
C077330,2020-05-21,40,F,R01,1,Beauty,G2
C077332,2020-06-15,39,M,R02,1,Beauty,G3
C077333,2021-12-03,44,M,R06,0,Fashion,G1
C077334,2020-11-14,33,F,R05,1,Electronics,G2
C077335,2021-09-22,24,F,R07,0,Home,G1
C077336,2021-10-19,19,F,R04,0,Home,G1
C077337,2022-09-19,44,F,R05,1,Grocery,G1
C077338,2022-05-11,32,F,R05,1,Home,G3
C077339,2020-11-30,29,M,R01,1,Grocery,G2
C077340,2022-09-15,25,M,R06,0,Grocery,G4
C077341,2021-04-18,30,F,R03,1,Beauty,G4
C077344,2020-02-23,33,M,R07,0,Electronics,G3
C077345,2020-05-01,50,F,R06,0,Beauty,G3
C077347,2020-06-15,45,F,R06,1,Grocery,G2
C077348,2022-08-01,46,F,R07,1,Grocery,G3
C077349,2022-04-13,27,F,R06,0,Home,G4
C077352,2020-10-02,40,F,R04,1,Electronics,G4
C077353,2022-05-10,39,M,R01,1,Grocery,G2
C077354,2022-09-11,19,M,R02,1,Home,G4
C077355,2022-07-27,38,M,R06,1,Home,G3
C077356,2022-08-09,21,F,R06,1,Home,G2
C077357,2021-02-11,46,M,R05,1,Beauty,G3
C077358,2021-04-26,33,M,R03,0,Beauty,G3
C077359,2020-10-25,50,M,R03,1,Beauty,G3
C077361,2022-03-26,35,F,R02,1,Home,G1
C077363,2020-04-24,37,F,R04,1,Electronics,G3
C077364,2020-09-28,49,M,R03,0,Beauty,G2
C077366,2022-02-27,46,M,R01,0,Beauty,G3
C077367,2021-03-11,32,M,R06,1,Fashion,G4
C077368,2022-05-18,23,F,R07,1,Home,G5
C077372,2022-05-27,43,F,R03,1,Fashion,G1
C077374,2022-02-05,19,M,R06,0,Fashion,G4
C077379,2022-07-26,28,F,R04,1,Grocery,G4
C077383,2022-05-12,41,M,R03,0,Electronics,G5
C077385,2020-09-05,20,M,R02,1,Beauty,G4
C077387,2022-05-12,41,F,R04,1,Grocery,G3
C077390,2021-11-27,48,M,R01,0,Electronics,G3
C077391,2021-04-01,19,F,R03,1,Fashion,G2
C077392,2022-01-10,35,F,R06,1,Electronics,G3
C077393,2020-11-12,41,M,R04,1,Electronics,G5
C077394,2022-02-12,47,M,R04,1,Beauty,G4
C077395,2020-04-28,40,F,R03,1,Electronics,G4
C077396,2022-01-15,31,M,R01,1,Home,G4
C077397,2022-03-04,66,F,R02,1,Beauty,G2
C077401,2020-11-12,55,F,R03,1,Home,G2
C077402,2021-11-03,25,F,R04,0,Home,G2
C077404,2022-07-29,38,F,R04,1,Electronics,G1
C077406,2021-07-05,53,M,R03,1,Beauty,G2
C077407,2020-10-06,21,M,R02,1,Electronics,G4
C077408,2020-04-01,44,M,R02,0,Fashion,G4
C077414,2022-09-01,27,M,R03,0,Electronics,G4
C077417,2022-05-04,19,M,R01,1,Grocery,G1
C077419,2020-07-19,32,F,R05,0,Beauty,G2
C077421,2022-08-28,49,F,R01,1,Electronics,G2
C077422,2022-02-12,47,F,R04,0,Home,G5
C077425,2022-08-29,41,M,R04,1,Electronics,G5
C077426,2022-09-20,36,M,R02,1,Home,G2
C077427,2021-08-19,36,F,R05,0,Fashion,G3
C077429,2021-11-24,28,F,R04,1,Beauty,G1
C077431,2022-05-06,43,M,R02,0,Electronics,G4
C077433,2020-08-13,21,F,R06,1,Beauty,G1
C077435,2021-07-02,35,F,R07,0,Beauty,G5
C077438,2022-02-22,40,F,R01,0,Home,G4
C077441,2021-03-27,33,M,R02,1,Beauty,G3
C077442,2021-07-14,47,F,R05,1,Beauty,G2
C077443,2021-05-19,32,F,R06,1,Grocery,G2
C077444,2020-04-03,24,M,R07,1,Home,G3
C077446,2022-01-07,45,M,R05,1,Fashion,G5
C077450,2020-06-22,28,F,R04,1,Beauty,G2
C077451,2021-11-25,30,F,R01,0,Grocery,G5
C077452,2020-03-13,19,F,R04,1,Electronics,G2
C077453,2020-05-24,44,F,R05,1,Beauty,G2
C077455,2021-10-25,30,M,R05,0,Home,G5
C077456,2020-02-25,32,M,R04,1,Fashion,G2
C077457,2021-11-25,38,M,R07,1,Grocery,G5
C077460,2022-06-12,42,M,R02,0,Beauty,G3
C077462,2021-08-13,29,M,R06,1,Grocery,G3
C077463,2020-01-16,30,M,R03,0,Beauty,G5
C077464,2020-05-05,43,F,R05,1,Home,G2
C077465,2021-08-21,25,M,R04,0,Fashion,G4
C077466,2021-04-10,19,M,R06,1,Home,G4
C077467,2022-02-28,24,F,R02,1,Home,G3
C077470,2020-12-16,51,M,R01,1,Electronics,G4
C077471,2021-07-08,32,M,R02,0,Home,G2
C077472,2020-03-19,55,F,R02,0,Fashion,G5
C077476,2020-09-20,47,M,R07,0,Grocery,G3
C077477,2020-10-31,44,M,R07,0,Fashion,G4
C077479,2022-01-09,32,F,R01,1,Beauty,G1
C077481,2021-09-09,29,M,R02,1,Beauty,G5
C077483,2021-10-07,26,M,R03,1,Beauty,G4
C077486,2021-09-12,29,M,R03,1,Grocery,G2
C077487,2020-06-23,47,M,R06,0,Beauty,G3
C077488,2021-11-06,29,F,R07,1,Fashion,G2
C077493,2021-06-18,45,M,R02,1,Beauty,G2
C077494,2021-02-18,40,F,R05,1,Electronics,G3
C077495,2022-05-27,49,F,R03,1,Home,G2
C077496,2022-04-22,25,M,R02,1,Fashion,G1
C077497,2021-07-27,40,F,R07,1,Home,G2
C077498,2021-12-24,23,F,R04,0,Electronics,G4
C077499,2020-09-08,35,M,R03,1,Home,G3
C077500,2021-08-30,38,F,R01,1,Beauty,G3
C077501,2021-12-21,33,F,R06,0,Grocery,G3
C077502,2021-07-22,24,F,R07,0,Beauty,G1
C077503,2020-08-21,57,M,R02,0,Grocery,G2
C077504,2020-12-23,21,F,R05,1,Home,G4
C077506,2020-03-05,34,M,R02,0,Grocery,G5
C077507,2020-10-19,31,F,R07,1,Beauty,G1
C077508,2020-11-19,27,F,R02,1,Beauty,G1
C077510,2020-11-26,20,M,R01,0,Home,G5
C077512,2020-05-14,34,F,R03,1,Fashion,G2
C077513,2022-03-30,33,F,R06,1,Beauty,G2
C077514,2021-02-22,47,F,R03,0,Beauty,G3
C077515,2020-05-09,33,M,R07,1,Home,G4
C077518,2022-01-31,32,M,R01,1,Beauty,G4
C077519,2021-07-22,19,F,R03,1,Fashion,G3
C077520,2020-12-22,32,F,R07,1,Beauty,G2
C077522,2021-04-04,59,M,R01,1,Home,G2
C077524,2022-07-30,41,F,R05,0,Beauty,G5
C077525,2021-08-24,44,F,R04,1,Grocery,G3
C077526,2022-06-19,20,F,R04,1,Beauty,G5
C077527,2022-06-19,33,F,R05,1,Home,G2
C077528,2021-09-23,35,M,R02,1,Electronics,G4
C077532,2020-09-17,25,F,R02,1,Electronics,G1
C077534,2020-05-15,49,F,R06,0,Home,G2
C077535,2022-07-15,46,F,R03,1,Beauty,G2
C077536,2021-08-31,45,F,R02,1,Grocery,G4
C077537,2021-10-22,43,F,R04,1,Fashion,G3
C077539,2022-02-27,42,M,R04,1,Beauty,G4
C077540,2022-03-29,39,M,R02,1,Beauty,G5
C077543,2022-04-06,33,M,R02,1,Grocery,G1
C077544,2022-01-30,40,F,R05,1,Grocery,G1
C077545,2020-09-14,27,F,R04,0,Beauty,G4
C077546,2021-02-17,31,M,R06,1,Beauty,G1
C077547,2022-04-05,25,F,R07,1,Grocery,G5
C077550,2020-08-23,40,F,R04,0,Home,G2
C077552,2021-02-27,43,M,R05,0,Home,G3
C077555,2020-12-10,29,F,R01,1,Home,G2
C077556,2021-10-11,42,F,R05,0,Beauty,G4
C077557,2021-04-11,30,M,R02,0,Fashion,G2
C077560,2021-01-02,35,F,R05,0,Beauty,G2
C077565,2020-09-26,39,M,R03,0,Grocery,G2
C077566,2021-10-26,39,F,R02,0,Beauty,G3
C077568,2020-01-21,23,M,R02,0,Fashion,G2
C077569,2020-09-28,23,M,R02,1,Home,G4
C077571,2020-06-08,34,F,R03,1,Fashion,G2
C077575,2021-08-18,48,F,R02,1,Home,G1
C077576,2021-08-07,34,F,R07,1,Grocery,G2
C077577,2021-07-25,23,M,R01,1,Home,G4
C077579,2022-09-17,19,M,R03,1,Electronics,G1
C077582,2020-08-10,46,M,R01,1,Fashion,G2
C077583,2022-08-17,30,M,R01,1,Electronics,G5
C077584,2020-06-06,47,F,R01,1,Fashion,G4
C077586,2022-09-10,36,F,R04,1,Fashion,G5
C077590,2020-12-16,43,M,R06,0,Fashion,G2
C077591,2020-11-14,54,F,R02,1,Home,G4
C077593,2020-10-24,35,M,R07,0,Grocery,G2
C077594,2021-03-20,35,M,R07,1,Electronics,G2
C077596,2021-09-29,43,M,R03,1,Home,G3
C077597,2022-06-01,32,F,R03,1,Home,G2
C077598,2020-10-25,41,M,R01,1,Home,G4
C077599,2020-03-08,46,F,R05,1,Grocery,G3
C077601,2021-11-03,52,F,R02,1,Beauty,G4
C077602,2021-09-11,40,F,R05,1,Grocery,G2
C077604,2022-03-27,37,M,R07,1,Electronics,G4
C077606,2020-02-10,19,F,R06,1,Fashion,G4
C077607,2020-07-18,33,F,R06,1,Home,G2
C077609,2022-08-25,46,M,R03,1,Fashion,G2
C077611,2021-01-09,57,M,R02,1,Electronics,G2
C077613,2020-08-21,46,M,R02,1,Electronics,G3
C077615,2020-08-29,19,F,R01,1,Beauty,G2
C077617,2020-12-04,35,M,R05,1,Beauty,G2
C077618,2020-01-20,19,F,R01,1,Beauty,G3
C077619,2022-05-04,43,M,R05,1,Electronics,G2
C077623,2020-08-03,51,M,R07,1,Home,G2
C077624,2022-05-17,21,F,R06,1,Fashion,G4
C077625,2022-04-20,43,M,R04,0,Home,G1
C077626,2022-01-13,37,M,R04,1,Fashion,G4
C077628,2020-10-09,24,F,R07,1,Grocery,G1
C077630,2020-06-13,25,M,R02,1,Home,G4
C077632,2021-11-21,23,F,R07,1,Fashion,G2
C077633,2020-09-14,57,F,R04,1,Fashion,G2
C077634,2021-08-10,47,F,R07,0,Grocery,G3
C077635,2021-09-08,29,F,R01,1,Electronics,G5
C077641,2022-08-02,19,F,R03,1,Fashion,G2
