customer_id,credit_score,num_active_cards,total_deposit_balance,total_loan_balance,card_cash_service_amt,card_loan_amt,fin_overdue_days,fin_asset_trend_score
C098343,677,6,157732,1112671,0,0,1,0.391686514197259
C098344,501,5,5363263,4587592,0,0,2,1.3325493673477307
C098345,704,3,89517295,3436330,0,138184,1,0.10011777771467811
C098346,386,4,44083744,0,0,226566,1,-0.3468977382163173
C098347,801,4,4031618,0,0,0,0,-1.3996256619514071
C098348,741,6,2824509,0,0,0,1,0.3085286316971865
C098349,651,4,497731,0,0,0,1,0.8420339297721998
C098350,809,4,6386965,0,0,0,0,-0.678148444184091
C098355,811,3,1735501,3336628,0,0,0,2.5428461487119858
C098356,721,1,15866558,5481664,0,0,0,-1.736349460298829
C098359,843,6,3203702,0,0,0,0,0.5070269256929132
C098360,704,6,3353592,138847297,0,0,0,0.05088999802824287
C098361,934,5,762837,0,0,0,0,-1.1525790959764999
C098363,811,3,10189652,15417992,0,0,1,0.35214637860400133
C098367,672,3,5922927,0,0,465808,0,-1.1376229608055919
C098369,706,5,1459251,682564,0,0,0,-1.5195512764567625
C098372,786,2,18820704,4181059,0,0,0,1.022654117889758
C098374,828,1,31322053,20138030,0,1448719,1,0.33359779961425295
C098375,639,1,1189751,0,0,0,0,-0.1891885234308508
C098376,847,3,1606995,5265815,0,0,0,1.383146215978161
C098379,695,4,97303,0,0,0,1,-1.9630757078069014
C098383,789,2,324949,0,0,0,1,0.09114412423274973
C098384,790,1,2094411,1294906,0,0,0,0.8537193471595856
C098385,755,4,91333082,13259912,0,0,0,-1.9743396020526338
C098388,773,5,15134068,0,0,14609,0,-1.2192366880717083
C098391,846,5,4026113,0,0,0,0,-0.4752412968261627
C098393,864,5,2204802,2828433,0,0,1,-0.37843385435846744
C098395,800,3,142287,0,0,0,0,-0.3297779475423892
C098397,638,5,721645,0,0,0,0,2.11417971073351
C098399,775,3,704258,0,0,590406,0,1.135886897316268
C098401,728,2,29806701,36692122,0,0,1,0.5906820181708065
C098402,806,4,189671,5839247,0,576689,1,-1.258608610877377
C098403,759,5,45407149,0,46545,736871,0,-0.9802575462590375
C098404,584,1,509952,0,0,0,0,0.47388996554010354
C098405,906,6,8964718,2391672,0,0,0,0.019855792135454006
C098406,759,5,3151461,0,0,0,1,-0.020556980226102764
C098408,837,2,3523395,0,89177,0,0,-0.8751395983690217
C098410,819,4,4526036,0,0,0,0,-1.1096661752323234
C098413,743,3,16072,0,52152,0,0,-0.008491719523980257
C098414,662,2,947737,6473343,87322,0,0,-0.8943783547948293
C098415,837,3,4065861,49944945,0,0,1,0.5562200761486087
C098417,723,2,3532010,0,0,0,0,0.9218511849187873
C098418,825,1,93996993,24052113,0,0,0,-1.7129780522786455
C098419,850,3,2137094,22646356,0,0,0,-0.029587892916438166
C098420,821,3,2679005,9692805,0,410888,0,0.12791531306079637
C098421,674,2,77936230,16193547,0,0,0,0.49620944990656235
C098422,1000,6,538090,3909159,0,0,0,0.6657678871053713
C098426,877,1,4296212,17978578,190308,0,0,-0.008630958041450934
C098427,833,5,39346995,0,0,0,0,1.9808258244337336
C098429,855,1,4111051,0,0,0,0,0.10547401408452708
C098431,749,4,12763439,0,0,740664,0,1.358674395378596
C098432,771,1,594563846,0,489129,132365,0,-1.3805852043485831
C098433,678,3,499832379,0,0,0,0,0.2366675007593024
C098436,590,3,231245,3906734,0,510426,0,2.8558023952124962
C098437,671,3,2168423,0,0,0,0,0.33397237137875646
C098438,445,5,3350382,55096680,74753,429439,0,0.8793850364697442
C098439,746,3,2256842,10102097,0,0,0,0.7924117968001366
C098440,729,2,31320337,0,0,0,0,0.18528617440674625
C098441,521,2,162170,0,0,0,0,-0.36310841213113476
C098447,747,4,1714782,0,0,0,0,0.47638787433246466
C098449,681,5,1536997,15038675,0,0,0,-0.1792389329801068
C098451,816,4,495060,14480010,0,0,0,-1.05571199796937
C098453,676,3,4146242,0,0,412914,0,-1.9711484624383995
C098456,747,2,21606211,9499935,127291,0,0,-0.8216038023036861
C098457,723,1,17521729,10672417,0,0,0,0.4561816568458379
C098459,879,3,13282312,0,0,0,1,1.9428064308187376
C098460,801,1,14131704,7009592,0,1454634,0,-0.19892828375600236
C098461,833,1,27633456,0,0,0,1,-0.4387607667523735
C098462,509,6,6047190,0,0,0,0,-0.08116903866300974
C098465,713,6,1665923,0,0,0,2,2.3547750981135604
C098470,852,5,5839889,4589887,0,877687,0,3.5163826449729156
C098471,742,6,13778492,4693648,0,0,0,0.07953888437540982
C098473,855,1,16544807,0,0,0,0,-1.7352676397388764
C098474,741,4,185210,4556119,0,0,0,-1.4443723210856154
C098477,624,3,320681,0,0,0,0,-0.8358274688559453
C098478,715,6,76658734,0,0,0,0,0.32822011528361295
C098479,492,1,6324013,0,0,0,0,-1.4339847421240879
C098480,698,4,19313227,9419509,0,0,1,0.4037584582940974
C098483,622,4,1084488,0,0,128314,0,0.056648063332263854
C098484,614,1,7246226,0,0,0,0,0.1968949569008199
C098485,792,2,16222001,0,0,49422,0,-0.7695091557590829
C098486,756,6,17304038,0,0,0,0,0.35375040160067406
C098488,833,6,1627451,0,0,0,0,-1.0134442603733436
C098489,655,2,960596,0,0,0,0,0.040373425111600414
C098491,683,4,1484174,0,41125,4354,2,-0.5693523014343326
C098492,557,4,15424076,0,0,0,0,0.23097849384921817
C098493,728,2,8226916,0,0,60710,2,-1.98273844030546
C098494,815,3,1590451,56010947,0,0,0,-0.9939348757430965
C098496,640,1,150815,19574179,0,240848,1,0.6318214573447032
C098497,811,3,2573641,0,0,0,0,0.7495618875171255
C098499,720,1,48239033,7066564,0,0,0,-0.7847289002662207
C098500,855,6,1720503,0,0,0,0,0.21459046167680842
C098502,723,4,85731524,40275908,0,243539,1,1.1093484174848212
C098503,666,5,4280290,229518,0,0,0,-0.008343842067265017
C098507,856,5,357811,0,0,860404,0,-0.7477807205732052
C098509,986,5,12495615,0,150023,0,1,-0.39702728661369824
C098510,671,3,46231328,0,0,0,0,0.8966496289174716
C098511,581,5,90805,0,0,0,2,0.5899144658153229
C098512,700,1,31917369,8912556,0,0,0,0.13478307122708563
C098513,779,2,112542,0,0,509719,0,0.36186742754324597
C098515,633,5,423432,0,0,0,0,-1.3443646956206505
C098516,872,2,516121,0,0,0,0,0.3191152647982446
C098517,486,2,3010155,0,0,213180,1,-0.9330065251326577
C098522,691,2,14551290,0,0,0,1,0.8636611047770193
C098524,890,2,4466339,0,0,333182,1,-0.052292090621206155
C098525,837,1,2683533,0,0,0,1,-0.5811677693662837
C098526,829,6,4508263,0,0,2022349,0,1.0821297909530692
C098527,611,4,252822459,0,0,0,0,-0.024849578682695453
C098529,679,5,661261,4784757,0,0,1,-0.5984910196783388
C098533,478,5,3940735,0,0,0,0,0.41548901608827393
C098534,775,2,469269,6672583,0,270668,0,-0.3746482195535531
C098536,778,2,32829001,0,0,0,0,-0.9588470202707822
C098537,757,2,8581362,2687965,0,0,0,-0.40597685918352155
C098538,789,1,1250998,23139056,0,0,0,-0.21978582085825904
C098540,721,2,7034828,3008814,165629,1168997,0,-1.561076892386628
C098541,544,3,8392274,50961087,0,275938,0,0.7356157602106508
C098544,521,6,21569809,0,0,0,0,0.8276273476213649
C098545,628,4,4209944,26437230,0,0,0,-1.6477249707346353
C098547,674,4,5120288,1212090,259403,1790153,0,-0.6849209384784716
C098549,735,4,4816040,0,0,0,0,-0.14468667328602225
C098550,867,4,57033633,174997079,0,0,0,-0.45196655905260597
C098553,659,4,466237992,53806487,43859,148203,0,-0.3197425861127198
C098554,741,6,44710474,0,0,0,1,-1.1779065685527432
C098557,642,4,64806985,0,0,0,1,0.4095709788908447
C098559,706,4,199067,0,0,1244424,0,-0.11941070788181651
C098561,553,5,70316209,0,0,0,0,-1.3911702030923685
C098562,853,3,135726,4318932,0,163764,0,-1.3294319117725368
C098565,627,2,959874,0,0,34474,0,-1.4223517548338878
C098571,638,2,799631,2621822,0,0,0,0.2670694649037382
C098572,799,4,58859406,0,0,0,1,-0.20926585806312425
C098574,867,3,2414093,48113805,0,901084,1,0.09190431803048335
C098576,680,4,2155024,19092316,4077,0,0,-0.5543843964349067
C098577,731,1,34550992,0,0,0,0,-0.9207912478219806
C098579,687,2,1210035,32582068,0,128776,0,-0.7898103457057843
C098580,630,1,1559491,0,0,263937,0,-1.1727922631069165
C098582,800,4,1436969,14010189,0,0,0,-0.36099144156226337
C098583,800,4,40904497,21501248,0,0,0,-0.5443584821231296
C098585,715,2,898632,1718842,0,0,0,0.08955992853092662
C098587,588,3,6126337,0,0,0,0,-0.34356020228949524
C098590,465,2,7121115,4624057,0,0,0,-0.9877319629018856
C098592,510,5,6399511,0,0,0,0,0.25856418283797566
C098593,493,4,17929201,0,0,0,1,-0.07298580940507057
C098595,571,4,56000061,18150087,0,0,2,-0.24029833827128408
C098596,886,5,12967356,7799506,0,0,1,0.9617289287846739
C098597,641,3,168239619,36454763,0,0,2,-0.1360916354047286
C098600,750,6,1171642,0,0,0,1,0.5544833407539371
C098602,689,4,2257079,0,0,0,0,-0.7645938847286012
C098604,547,5,4809716,967337793,0,0,2,-0.21559733048927687
C098607,915,1,1717302,0,0,0,0,0.33472028537471055
C098610,787,1,16243978,13759105,0,657997,0,0.13243342058943797
C098611,423,3,26969500,0,0,0,1,-0.049138361635077316
C098613,611,4,424377,0,5167,0,1,-1.2025811178578472
C098614,744,3,14187430,0,0,0,1,0.418442010844539
C098616,695,2,47210525,0,0,0,0,-0.7231599904447423
C098618,616,1,3637670,12651636,0,0,0,-1.682868794222285
C098619,514,6,5251288,0,0,370171,1,-1.0495645466595243
C098620,760,4,3760873,20770151,0,0,0,0.04093602475834349
C098621,743,2,1328254,0,0,0,0,-1.0835940582084933
C098622,688,3,9739740,0,0,0,0,-0.6716951034287516
C098623,612,4,26702957,5380308,0,98338,0,-1.72611899067978
C098625,575,1,21232410,8055573,0,0,2,-0.94982782925486
C098626,784,6,65780,0,0,0,0,-0.2603759125623829
C098628,597,4,52002527,0,0,0,0,-0.08120882170119899
C098629,716,1,6253349,2291266,0,0,1,-1.16066215288922
C098631,680,1,16288689,0,0,0,1,-0.6550029068759973
C098632,861,2,30090855,0,0,0,0,-1.0850079604020388
C098634,625,3,1704359,0,0,0,0,-1.8322678502571523
C098636,740,3,1304221,0,0,0,1,-0.7192671500741953
C098637,1000,4,15628445,0,0,3415,0,0.28217686910389406
C098638,688,4,3923068,0,0,0,0,-0.3488380328520684
C098640,683,4,1014166,16873773,0,0,0,-0.8403106355575825
C098642,611,3,3355131,32725441,0,0,1,0.5860773039300904
C098643,876,6,49376688,7355085,0,0,1,-2.285638435774517
C098644,771,3,12226865,0,0,0,0,0.1386504782491491
C098645,668,3,8755998,54589875,0,0,0,-0.7716724575947228
C098646,524,4,30330263,28880016,0,0,0,-2.019549698453002
C098650,743,2,285285,0,0,0,1,-0.4333068111653626
C098652,549,2,2628356,0,0,0,0,0.317968404302566
C098653,714,2,8977708,0,0,0,0,-0.6664707875601001
C098654,677,1,64142045,3540444,0,0,0,-1.5512036140811705
C098656,718,6,29795556,1279003,0,0,1,0.03281917788103153
C098657,776,3,580183,6622047,0,0,0,-2.2277217893482066
C098658,657,3,178353,0,0,0,2,-0.06617520271694066
C098661,599,2,1710830,0,0,0,0,-1.1101913501960665
C098662,867,3,12350363,0,0,0,0,-0.8391170835749838
C098663,629,2,144643,2846630,0,168075,0,0.144162545418715
C098664,693,3,28147487,0,0,0,0,0.1475893058884105
C098665,731,4,3312672,11533120,0,0,0,0.1992931145683605
C098667,879,6,16846189,0,0,0,0,1.7765933119639954
C098669,966,5,1322421,2336877,0,0,0,0.02823938509509366
C098670,692,6,671579,0,0,0,0,1.5838443461964786
C098671,663,4,32322275,23075619,0,0,1,-1.3369532080753352
C098672,631,3,14767422,0,239927,0,0,0.6292143987100941
C098673,682,2,257861,0,0,0,0,-1.076271234311759
C098674,698,3,10805310,0,0,0,1,0.7547693035092978
C098677,700,6,47102292,0,0,0,0,-0.07296623239362299
C098678,561,1,2899010,0,0,66387,0,1.2376588300362341
C098679,805,2,273617103,26974871,0,0,0,1.3935656072852947
C098680,719,4,3437021,135355992,0,1058806,0,-0.31028603789187437
C098682,723,3,7276560,54802487,0,0,0,0.9557003737198512
C098684,618,1,6800421,0,0,0,1,0.8841820446249851
C098686,935,5,29506941,0,0,0,1,0.10471734319085688
C098687,825,5,1574465,5197528,0,0,0,1.3172575092651764
C098690,741,3,14730940,10465530,0,0,3,-0.056398964922340755
C098694,805,1,12691243,57170974,0,0,1,1.1711812553093874
C098698,607,5,5734220,0,0,0,1,1.1004835165325235
C098699,843,1,13338671,41278478,35689,0,1,-0.5917787220529644
C098700,606,2,17231721,0,0,0,1,-1.6752340819171658
C098702,906,2,84177369,66956581,0,0,0,-0.10969129837272529
C098703,629,6,5433997,27102214,0,0,1,-1.6281668202804997
C098705,769,4,2450632,15050261,0,0,0,0.020394063883245786
C098706,800,6,35129,404290050,0,0,0,-0.283828336389174
C098707,712,2,1567984,0,0,0,0,0.4140351062587555
C098709,812,4,352257,120480824,0,187513,0,0.6488092544389026
C098710,737,6,905308,7208502,0,0,1,0.4516418479619353
C098712,955,1,18564906,0,0,0,0,1.2544437834311295
C098714,928,5,318163,11447928,0,0,0,1.8842344336131933
C098715,799,5,507680,0,0,0,0,0.727647825516032
C098718,640,1,2126390,17117600,0,0,0,-0.005119397364712619
C098720,686,3,766361,0,0,0,0,0.8663365211730195
C098721,667,3,10384362,10629075,0,0,1,-0.179972101866395
C098722,736,2,12348649,0,0,0,0,-3.0859391295564995
C098724,823,3,1418813,0,0,0,0,-1.0722153193323098
C098725,644,3,6519335,0,8862,0,1,2.074021458947032
C098726,693,6,474072,20657309,0,13832,0,-1.920361326503347
C098727,751,2,3781667,0,0,0,1,1.9478651533244689
C098728,710,6,376083,0,0,0,0,-0.12150311085652857
C098729,588,5,73016,1454661,0,47049,0,-0.17934768160214137
C098730,596,1,46324250,0,34419,0,0,-0.3356377598609772
C098731,861,6,1417129,13333436,0,0,0,-0.6403000010324866
C098732,602,6,67609323,0,0,0,1,-0.9725577174493979
C098733,754,3,20940445,0,0,82876,0,-1.3995771745696461
C098737,586,4,123160870,0,89366,1306256,1,-0.35520215967384905
C098738,581,2,42797254,12336820,0,0,1,-1.355495741826372
C098739,803,3,65027664,1072752,0,344928,0,2.0544948499496036
C098741,732,1,1396050,0,0,0,0,-1.1631680641794586
C098743,787,4,43395126,0,0,0,1,-0.41185642685267354
C098745,662,6,9059294,9631616,0,0,0,1.0369145085056197
C098747,649,6,5503744,7452965,0,0,0,-2.475571460629952
C098749,677,2,17500615,0,0,0,0,0.1368347158832092
C098750,940,2,23840275,0,3894,0,1,0.7860357534728376
C098751,788,4,6568268,0,0,0,0,-1.52739960631647
C098753,903,1,5649010,0,0,0,0,-0.4679393611312521
C098754,676,4,1297522,391203823,34414,633286,0,-0.8959460036580145
C098757,734,2,15890979,4263380,0,0,0,0.033171353417654426
C098758,573,6,941956,6150507,0,0,1,-1.7179425104429313
C098759,647,2,5244230,0,0,80691,0,0.39941943373308686
C098760,884,3,1911281,0,0,0,1,-1.3122419521166635
C098761,738,4,107756577,26831485,0,0,0,-0.3653245744743293
C098762,605,6,1587730,1860579,0,0,0,0.45654330941588517
C098763,613,4,1036688,0,0,0,0,-1.5674577851197247
C098765,830,4,6096187,0,0,0,1,-1.1473152460293754
C098767,592,1,7205185,0,0,685785,0,-2.0053795827474317
C098768,695,4,373789,0,0,0,1,1.654482776409684
C098769,595,3,15658125,0,0,0,1,-0.8476433971264062
C098770,646,5,53648176,24155352,22397,0,0,1.1810872474813732
C098771,896,1,436166828,0,0,277702,0,2.0927297305435864
C098772,746,4,105958057,0,0,0,1,1.6038800242428621
C098774,729,2,684371,21307544,0,0,0,-0.1904292586702758
C098775,472,1,4299418,0,0,0,1,2.9969004407134694
C098776,863,2,10478317,2432308,0,0,1,0.13559250414894775
C098778,696,4,1391262,0,0,0,0,1.3527093404904416
C098779,795,5,858490,0,0,95362,1,1.6211380434404894
C098780,715,6,3728636,6549640,0,22602,0,0.7258764146059196
C098782,642,5,7269537,1838411,0,0,0,0.5357073797162608
C098783,838,3,2291325,0,0,1019833,0,-0.7794662650573504
C098786,711,1,1729263,966158,0,0,0,-0.39575734402889406
C098787,1000,4,411720,0,51967,0,0,-1.7372618212835302
C098790,837,6,15058886,0,0,0,1,-0.008409747780903115
C098791,775,1,430284,6986587,0,0,1,0.12492808825831334
C098792,815,5,2747938,0,0,0,0,-0.6796845666623649
C098794,745,4,1313650,0,205976,0,0,-0.8728187100532971
C098795,758,3,332648,0,87716,0,0,0.1312080763721925
C098797,599,4,1668064,57866019,0,0,0,1.3144040945155542
C098798,925,5,2070352,2322568,0,1074468,1,1.5834400446576231
C098800,803,6,12843448,0,0,0,2,2.850176442887212
C098801,770,6,29789936,0,0,0,0,-0.19076473386081144
C098802,881,6,12846182,4491119,195650,0,0,-3.0593067696353087
C098804,996,3,235814,0,0,0,1,-0.5354945475737434
C098806,779,6,24761,350371,0,0,2,0.15434756510148187
C098807,822,2,146162798,62852237,0,0,0,-0.7454525783458723
C098809,632,6,2452811,15552413,0,0,1,1.1757427942617449
C098811,640,1,59078,5725048,0,0,1,1.5435965881489522
C098812,525,2,5383365,17884482,0,0,0,0.31460863333399836
C098816,578,3,9816882,19204141,0,0,1,1.5366732602770599
C098817,906,1,331722,0,0,0,0,-0.6814209002162361
C098819,755,1,485222,0,0,0,0,1.4681429381277706
C098821,595,2,604599,0,0,0,0,1.718762106617658
C098822,746,2,393282,0,0,0,1,-1.1148724630360543
C098824,772,5,33326427,13219380,0,0,1,1.470826508177787
C098825,779,5,298334,0,838477,0,0,-1.009194642362856
C098826,623,3,448737,9766672,0,333296,0,0.3666340356456792
C098827,578,6,20010729,29764125,0,0,1,1.0053457980864902
C098830,652,2,8772364,0,13431,0,0,0.7267783281106353
C098831,796,2,5350392,0,6715,145027,3,0.7878033822726539
C098833,755,3,286832914,0,0,0,2,0.10526441679742624
C098834,1000,2,1950427,0,0,0,1,-1.1458706076606033
C098835,753,2,657415,33064278,19892,1142294,0,-3.6233191087386665
C098836,704,5,238939,0,0,0,0,1.3039573688384423
C098837,672,3,5083084,5603629,0,0,1,0.7654523090904691
C098838,776,3,1327131,0,0,0,0,1.1663898603776393
C098840,859,3,43309,0,0,0,0,0.03030713781333766
C098842,807,5,219885,0,87046,0,1,1.0532513258769183
C098843,761,2,13237823,0,0,0,0,0.8225178802563841
C098844,535,1,735137,244169,0,0,0,-1.3855752342045222
C098845,855,5,49106918,0,0,0,0,-1.0783342468381172
C098847,999,2,1242781,0,0,0,1,-2.2183183510622104
C098848,701,5,1498486,10613592,0,0,0,1.2620777089658264
C098849,761,6,31222353,12166501,0,1537706,2,0.9882152346826675
C098851,731,2,249852825,0,0,0,0,0.08115610481771598
C098853,698,1,39358823,5267320,0,27060,0,0.5524805979478832
C098854,756,4,787302,0,0,0,0,-0.1949362947455529
C098855,787,6,19331951,0,22812,0,1,2.6083326396476867
C098857,792,3,3423675,10569747,0,546776,0,0.6712977725670085
C098858,763,3,3948832,0,0,63069,2,-1.3496118300820177
C098860,752,2,156747467,81285113,0,86497,1,-0.2380900411761809
C098861,748,4,5724717,5008078,0,0,0,2.5017890645172804
C098863,686,4,695372,0,73277,0,0,-1.3760678348908304
C098864,550,1,1177121,0,0,0,2,-1.0881146677021658
C098865,507,3,6008753,22720506,0,0,0,0.6765719458902876
C098866,880,6,20101506,0,0,0,0,-0.218086095196575
C098868,659,1,223496,0,0,0,1,-0.4331274005141238
C098873,811,4,183304101,27520494,0,0,0,-1.0944794456553064
C098875,623,1,27032744,0,0,0,0,-0.6545609582559575
C098876,733,6,64561832,12947445,191754,0,0,-0.791593618646431
C098878,787,6,220636664,17028126,0,0,0,1.303730622631759
C098879,731,6,1412646,0,0,0,0,-1.849973889094277
C098880,788,1,964456,0,0,699456,0,0.20609705298203232
C098885,744,2,2175171,0,0,0,1,-0.7352945817276213
C098887,740,5,27622297,10221815,46445,0,0,-0.7052411059224101
C098888,623,1,44695924,58299076,70264,0,0,-0.7544604582203326
C098890,759,6,1319326,3214060,0,0,0,-0.417979671967284
C098891,875,1,8050094,16075817,0,493525,0,1.0949778649535307
C098892,675,3,331586,0,0,921543,0,-0.6888179183040926
C098893,740,1,62905,11126236,0,0,0,-0.7959928716867855
C098895,665,2,1179422,0,0,0,0,1.2258160809121574
C098896,783,1,54244600,0,0,0,0,-2.431024126713548
C098897,855,1,691192,2710945,0,0,0,1.3867202748286585
C098898,694,6,466906,0,0,0,1,1.4942276361532774
C098901,884,2,104473229,0,0,0,0,2.902361652937434
C098902,562,4,384737,0,0,0,2,-0.01061498041129165
C098904,681,2,3507974,0,0,0,1,0.36064568326579716
C098905,579,6,3005222,0,16935,0,0,0.013246685731285276
C098906,869,6,2206979,0,0,204635,0,1.7415964944630664
C098907,727,1,45742690,0,248324,1420593,0,0.361106628973623
C098909,988,1,6547755,0,0,0,1,0.35211536568959934
C098911,711,2,221992,2854657,35491,0,0,1.163051105262353
C098912,671,2,178132395,0,0,0,0,-1.1456696575367744
C098913,951,5,946382,0,0,185937,0,0.6828242835431132
C098916,787,1,8071350,0,0,0,0,0.5927395809866873
C098917,637,3,2481729,29612246,0,0,1,-0.663633600964076
C098918,546,3,65117914,0,0,0,0,-1.1747033815289822
C098919,760,5,2794566,0,0,0,0,0.19657127652533582
C098920,907,5,1504656,38072114,0,0,0,0.6261726459022788
C098921,923,2,10328682,20881263,0,0,0,1.655114881428845
C098922,771,1,2765324,74935054,0,0,1,0.9930715687799926
C098923,623,2,520522679,24021532,132354,0,0,-1.6498939888780877
C098925,701,5,1966753,0,266294,221725,1,0.8846793238101898
C098926,642,1,10169612,6600785,0,0,0,-0.6365880166136106
C098928,710,2,24278503,7291601,37486,0,0,0.7555425727127482
C098929,915,3,536559,0,0,677713,0,0.7817416529685943
C098930,670,1,228713,0,0,0,0,1.0997796139671832
C098931,877,5,1786979,0,0,0,0,1.3460920629975466
C098934,474,2,3642093,51997629,0,0,0,0.05303405035404413
C098935,733,6,7464788,0,0,0,1,2.143092147883934
C098936,716,5,3883977,155981733,0,0,0,0.20142631887188292
C098937,930,4,19128826,0,0,0,2,0.36145504125315364
C098938,714,1,23046274,82954858,0,0,0,0.7153538858730829
C098939,651,1,1000467,0,0,260130,1,-0.2952458425499716
C098942,813,5,842107,10017591,0,82668,0,0.6647400513999475
C098944,867,6,47624,2185738,0,0,0,-1.9840172408189523
C098946,713,6,55343299,23144182,0,0,2,0.8994818514357059
C098949,762,6,5298257,8605124,0,0,1,0.6063241451628317
C098951,450,2,2314796,4534741,0,0,0,-0.7773335532096316
C098952,632,1,1660797,0,0,0,0,1.2556148892444656
C098955,517,2,7852047,5757251,0,0,0,-2.035793418401198
C098957,899,2,65940255,0,0,0,1,0.1542621115442985
C098958,744,4,5697091,0,0,3778,2,0.07779909806768753
C098960,647,5,19160022,0,0,0,0,0.8128677432295546
C098961,727,4,4121997,0,0,0,0,1.0453682575196757
C098962,618,3,51161763,6414968,0,0,0,0.5250555184867747
C098965,637,3,20583844,0,0,0,0,-1.5215360245208234
C098966,813,5,2947047,0,0,0,2,0.46479253616212013
C098967,690,6,204609,0,160600,0,1,-1.058646695979683
C098968,917,5,825389,0,0,0,0,-1.4225993474595242
C098969,850,4,806324,0,0,74131,1,-2.5606393934450735
C098970,713,3,2375732,0,0,407028,0,-0.6663618350336792
C098971,816,5,6750898,0,0,0,0,1.1154070985379492
C098972,828,5,30772526,100259193,0,0,0,-0.6273775663865676
C098978,643,4,177635,10183954,0,0,2,0.9612885802831953
C098979,781,6,2645201,1556130,0,1202444,0,1.4001644157316757
C098980,573,4,4583496,8341645,0,472234,0,0.014656366934325635
C098983,667,5,2108153,0,128293,1270835,0,-1.114092007300009
C098984,988,4,6925782,0,0,0,0,0.2350481969392059
C098985,863,3,3696397,0,0,0,1,-0.09298922694670654
C098987,925,2,681703,21483491,0,531688,3,-1.5015621159103452
C098989,707,5,2571,0,0,0,0,0.7368827352075443
C098991,852,5,7156159,0,328485,0,0,-3.4585883066830503
C098992,967,6,623836,58550248,0,0,0,0.15794536992315075
C098993,643,6,3187215,0,0,0,1,-1.2426573418347198
C098994,785,3,940806,23607895,0,0,1,-1.1339953413326722
C098995,623,1,21581015,0,0,0,0,0.5654129084807304
C098997,971,1,863750,31382811,266794,0,1,1.6169479077244584
C098998,886,4,12772638,43797673,0,591090,1,0.20014391454585787
C098999,813,4,21138831,0,0,0,0,0.6233977970994097
C099002,648,1,1000477,5310276,0,0,0,0.6310893172768974
C099004,713,2,7928722,0,0,0,0,0.011368182158931858
C099006,857,3,3981890,0,162206,0,1,0.5029318208685765
C099007,748,5,3323217,0,0,0,0,-1.0057705258784955
C099008,922,6,165244222,0,0,0,0,-1.0518970472603517
C099011,637,2,582713,0,0,0,1,-1.383823217419242
C099016,750,2,6789041,12870947,0,570492,0,0.15671426158798477
C099017,878,5,13905638,0,0,0,0,-0.5755320909577741
C099018,765,5,2764923,0,0,0,0,-1.3420097256660124
C099019,678,6,17328353,3064523,0,0,0,-1.4657868392939024
C099020,595,3,1423979,0,0,0,1,2.1542381883032395
C099021,827,4,67395623,0,40582,0,1,0.7628972059423796
C099022,746,1,4252725,0,0,0,1,-0.07436394691564113
C099023,984,1,2780401,0,0,0,0,-2.443279768669328
C099025,742,6,2287923,9428814,0,0,0,-2.010254043410248
C099027,774,1,462423,0,0,67258,0,-0.5813282600469802
C099028,702,6,661911,0,0,1269306,0,1.6529472251362862
C099030,697,3,1302361,0,0,977151,0,-0.17922299492743304
C099031,624,5,1138833,10909442,0,0,2,-0.7213052930964013
C099033,659,4,325878,0,0,299383,0,1.0900980195962862
C099035,628,2,26526848,0,0,0,0,-1.3916282266143767
C099037,741,4,2137152,0,0,0,0,-0.48303455776199444
C099038,755,4,8774482,376479,0,832167,0,0.8471867426626754
C099039,686,3,14875082,15257645,0,751321,0,-0.614245606200613
C099040,705,2,1849426,11163462,0,0,1,0.8651240718547412
C099045,631,5,471111,1265331,0,0,1,-1.3803220204063193
C099046,627,2,6332318,4379109,0,0,1,0.09457200823200412
C099047,741,2,6200352,0,245296,0,0,0.5789327269592592
C099048,802,4,37750953,0,0,1283777,0,-1.0084881022416432
C099049,667,4,4667783,29532913,0,0,0,-1.395734567578877
C099051,672,1,189188630,11662820,0,0,0,0.8446516347192116
C099052,716,6,414338424,21918930,0,0,0,0.6426586354710075
C099053,457,3,438386,0,0,0,0,0.990057115346065
C099056,789,3,61833846,0,0,0,1,-0.8887926500562727
C099057,954,3,149192,0,0,0,1,0.9109029045412648
C099059,792,5,3974692,0,5345,0,0,1.6763839372964726
C099061,736,2,10042583,0,0,0,0,-1.346133572491228
C099066,766,5,1069561,0,0,0,0,-0.1684136405353721
C099068,848,1,2768333,0,0,0,1,0.9963462052872992
C099073,885,4,148869,0,0,0,1,-0.5009310291358858
C099075,833,6,357774,10650308,171045,0,0,0.12072471469145823
C099077,838,4,278528,0,0,0,0,0.0859811598231928
C099080,733,2,6718372,0,0,0,1,-0.9712290651833115
C099081,743,3,449431,278025,0,0,0,0.9773237363478237
C099082,743,4,25647528,783867,0,37955,1,-0.6499439831631129
C099083,813,6,10360270,33068833,6028,0,0,2.4241658447645738
C099086,763,4,118777947,0,0,0,1,1.6686520093805322
C099087,527,1,335674,0,0,0,0,-1.833518904246043
C099088,472,5,10490101,9241595,0,0,1,0.6383084097174918
C099093,870,6,8409644,26209084,0,0,0,-0.05167614535043936
C099094,815,6,5850760,0,0,0,0,-1.8047357104660748
C099095,765,6,547564,0,30747,0,1,-1.4196438117693628
C099096,594,6,21169036,12068757,0,0,0,-1.1597373432782214
